"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"ERR1279039"	"0.838"	"PRJEB12814"	"SAMEA3878773"	"Longitudinal whole genome sequencing of cytomegalovirus from children"	"Cytomegalovirus can cause fatal pneumonitis and colitis in the immunocompromised, as well as increasing the risk of organ rejection in transplant patients. With the advent of new anti-CMV drugs there is considerable interest in using virus sequence data to monitor emerging resistance and identify new mutations.   We used the Sure Select capture method and deep sequencing of CMV DNA  from 11 immunosuppressed paediatric patients receiving single or combination anti-CMV treatment who were serially sampled over periods of 1-27 weeks."	"PMC:6667795,6431178,11326829,5016526"	"ERS1065907"	"WGS"	"UCL"	"ERX1350645"	"SAMEA3878773"	"Human betaherpesvirus 5"	"-0.12721"	"51.50643"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [-0.12721, 51.50643], ""INSDC center name"": [""-0.13563"", ""51.52149""]}"	""	""	""	""	""	""	""	""	"191"	"212765"	"16598"	"29980323"	"111"	"1039780"	"1140"	"72451460"	"Illumina MiSeq"	"PAIRED"	"Hybrid Selection"	"GENOMIC"	"unspecified"	"ILLUMINA"	"ERP014331"	"2016-02-27T00:00:00"	"139"	"387"	"231"	""	"2015-01-01"	"6"	"0.78"	"1"	"0.54"	"0.78"
"SRR19738224"	"0.819"	"PRJNA850448"	"SAMN29182098"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477243"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784156"	"A549_WT"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"232"	"759236"	"8207"	"94430781"	"65"	"5193235"	"1423"	"305805271"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"WT_siBrf1_Infected_-3"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"1435"	"269"	"4616"	"Human"	""	"0"	""	""	""	""
"ERR6150237"	"0.819"	"PRJEB45678"	"SAMEA8946462"	"A Variant allele in Varicella-Zoster Virus Glycoprotein B, Selected during Production of the Varicella Vaccine, Contributes to its Attenuation"	"Attenuation of the live varicella Oka vaccine (vOka) has been attributed to mutations in the genome acquired during cell culture passage of pOka (parent strain); however, the precise mechanisms of attenuation remain unknown. Comparative sequence analyses of several vaccine batches showed that over 100 single-nucleotide polymorphisms (SNPs) are conserved across all vaccine batches; six SNPs are fixed or nearly fixed, suggesting that these SNPs are responsible for attenuation. By contrast, prior analysis of chimeric vOka and pOka recombinants indicates that loci other than these six SNPs contribute to attenuation. Here, we report that pOka consists of a heterogenous population of virus sequences with two nearly equally represented bases, G or A, at nucleotide 2096 of ORF31 which encodes glycoprotein B (gB) resulting in arginine (R) or glutamine (Q), respectively, at amino acid 699 of gB. While 2096A/699Q is dominant in vOka (99.99 to 100%). gB699Q/gH/gL showed significantly less fusion activity than gB699R/gH/gL in a cell-based fusion assay. Recombinant pOka with gB-669Q (rpOka-gB699Q) had a similar growth phenotype as vOka during lytic infection in cell culture; however, rpOka-gB699R showed a growth phenotype similar to pOka. rpOka-gB699R entered neurons from axonal terminals more efficiently than rpOka-gB699Q in the presence of cell membrane-derived vesicles containing gB. Strikingly, when a mixture of pOka with both alleles equally represented was used to infect human neurons from axon terminals, pOka with gB699R was dominant for virus entry. These results identify a variant allele in gB that contributes to attenuation of vOka."	"PMC:9426484"	"ERS6629236"	"WGS"	"NEW YORK UNIVERSITY SCHOOL OF MEDICINE"	"ERX5787061"	"SAMEA8946462"	"Human alphaherpesvirus 3"	"-73.9743"	"40.7423"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"205"	"360327"	"16599"	"51683720"	"121"	"1599660"	"981"	"117534821"	"NextSeq 550"	"PAIRED"	"RANDOM"	"GENOMIC"	"pOka_24h_latency_rep1"	"ILLUMINA"	"ERP129818"	"2021-10-04T00:00:00"	"267"	"391"	"447"	""	""	"26"	"0.99"	"1"	"0.82"	"1"
"ERR244066"	"0.819"	"PRJEB2768"	"SAMEA1709567"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074895"	"WGS"	"SC"	"ERX218600"	"SAMEA1709567"	"human gammaherpesvirus 4"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"153"	"16603"	"2723"	"1404813"	"56"	"235883"	"816"	"12178340"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2754511"	"ILLUMINA"	"ERP001026"	"2013-03-23T00:00:00"	"84"	"200"	"138"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"SRR8580942"	"0.815"	"PRJNA516289"	"SAMN10928823"	"Laboratory Validation of a Clinical Metagenomic Sequencing Assay for Pathogen Detection in Cerebrospinal Fluid"	"Metagenomic next-generation sequencing (mNGS) for pan-pathogen detection has been successfully tested in proof-of-concept case studies in patients with acute illness of unknown etiology, but to date has been largely confined to research settings. Here we developed and validated a clinical mNGS assay for diagnosis of infectious causes of meningitis and encephalitis from cerebrospinal fluid (CSF) in a licensed microbiology laboratory. A customized bioinformatics pipeline, SURPI+, was developed to rapidly analyze mNGS data, generate an automated summary of detected pathogens, and provide a graphical user interface for evaluating and interpreting results. We established quality metrics, threshold values, and limits of detection of between 0.2 – 313 genomic copies or colony forming units per milliliter for each representative organism type. Gross hemolysis and excess host nucleic acid reduced assay sensitivity; however, spiked phages used as internal controls were reliable indicators of sensitivity loss. Diagnostic test accuracy was evaluated by blinded mNGS testing of 95 patient samples, revealing 73% sensitivity and 99% specificity compared to original clinical test results, and 81% positive percent agreement and 99% negative percent agreement after discrepancy analysis. Subsequent mNGS challenge testing of 20 positive CSF samples prospectively collected from a cohort of pediatric patients hospitalized with meningitis, encephalitis, and/or myelitis showed 92% sensitivity and 96% specificity relative to conventional microbiological testing of CSF in identifying the causative pathogen. These results demonstrate the analytic performance of a laboratory-validated mNGS assay for pan-pathogen detection, to be used clinically for diagnosis of neurological infections from CSF."	"PMC:6499319,10269449"	"SRS4370859"	"WGS"	"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO"	"SRX5381839"	"MNA_418_428_DNA"	"human metagenome"	""	""	""	""	""	""	""	""	""	""	""	""	"692"	"262"	"19677"	"129586"	"140"	"5283"	"1340"	"481625"	"Illumina HiSeq 1500"	"SINGLE"	"RANDOM PCR"	"METAGENOMIC"	"MNA_418_428_DNA_library"	"ILLUMINA"	"SRP185917"	"2019-02-14T00:00:00"	"1"	"140"	"3"	"Metagenome or environmental"	""	"0"	""	""	""	""
"SRR20950947"	"0.806"	"PRJNA841806"	"SAMN28667480"	"Characterization of microbiome and resistome from poultry farm and abattoir"	"Comprehensive characterization of microbiome genomes is necessary for understanding antibiotic resistance in the livestock microbiome as well as their related environment. In the poultry production environment, antimicrobial administration is widespread and that can cause accumulating AMR. We conducted large-scale sampling across 10 poultry farms and 4 connected abattoirs spanning 3 different geographic regions in China, to investigate microbiomes and resistomes in different microbial communities: chicken, farm environment, carcasses, and abattoir environment, with a longitudinal surveillance study from farm to abattoir through the whole production cycle."	""	"SRS14556450"	"WGS"	"UNIVERSITY OF NOTTINGHAM"	"SRX16969303"	"SDPD4HCT1-02"	"metagenome"	"103.82705"	"1.3064"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name_sam"": [""103.82705"", ""1.3064""]}"	""	""	""	""	""	""	""	""	"310"	"1943382"	"34190"	"427257506"	"90"	"16839755"	"8225"	"1265659097"	"Illumina NovaSeq 6000"	"PAIRED"	"RANDOM"	"METAGENOMIC"	"SDPD4HCT1-02"	"ILLUMINA"	"SRP390353"	"2023-01-09T00:00:00"	"2948"	"300"	"9421"	"Metagenome or environmental"	""	"1"	"0.81"	"0.81"	"0.81"	"0.81"
"SRR23991608"	"0.801"	"PRJNA949617"	"SAMN33950798"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157625"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795203"	"GSM7120153"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"293671"	"634"	"10466717"	"33"	"1299724"	"367"	"48255045"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120153"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"66"	"147"	"150"	""	""	"0"	""	""	""	""
"SRR12373918"	"0.792"	"PRJNA650393"	"SAMN15704868"	"MethylC-capture sequencing of control, osteoporotic, and Astragalus polysaccharides (APS)-treated osteoporotic SD rats"	"SD rats were intramuscular injected with dexamethasone to induce osteoporosis, and treated with APS. Then, colonic epithelia of control, osteoporotic and APS-treated osteoporotic rats were collected for MethylC-capture sequencing .Overall design: examination of DNA methylation in colonic epithelia of  three groups of rats"	""	"SRS7133848"	"Bisulfite-Seq"	"GEO"	"SRX8872893"	"GSM4708363"	"Rattus norvegicus"	""	""	""	""	""	""	""	""	"colon"	"tissue"	"colon"	"BTO_0000269"	""	""	""	""	"37"	"202354910"	"1509"	"8218922382"	"HiSeq X Ten"	"PAIRED"	"RANDOM"	"GENOMIC"	""	"ILLUMINA"	"SRP275606"	"2023-08-03T00:00:00"	"17066"	"300"	"41893"	""	""	"0"	""	""	""	""
"SRR23991471"	"0.787"	"PRJNA949617"	"SAMN33950788"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157660"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795238"	"GSM7120163"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"33"	"1061326"	"676"	"42132732"	"34"	"3743241"	"539"	"150377040"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120163"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"214"	"149"	"488"	""	""	"0"	""	""	""	""
"ERR244053"	"0.778"	"PRJEB2768"	"SAMEA1709541"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074882"	"WGS"	"SC"	"ERX218587"	"SAMEA1709541"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"1650"	"21800"	"17098"	"5871022"	"38"	"1215782"	"824"	"50489946"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674274"	"ILLUMINA"	"ERP001026"	"2013-06-13T00:00:00"	"1237"	"200"	"2072"	""	""	"39"	"0.95"	"1"	"0.52"	"1"
"SRR9106180"	"0.759"	"PRJNA543951"	"SAMN11792040"	"Oryza sativa Japonica Group Raw sequence reads"	"wild type at the early germination stage (0h)"	""	"SRS4803621"	"RNA-Seq"	"NANJING AGRICULTURAL UNIVERSITY"	"SRX5880878"	"WT_0h"	"Oryza sativa Japonica Group"	"118.76598"	"32.04978"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name"": [""118.76598"", ""32.04978""]}"	""	""	""	""	"seed"	"tissue"	"seed"	"BTO_0001226"	"194"	"1166427"	"5002"	"90292165"	"39"	"9632868"	"2268"	"422936301"	"Illumina HiSeq 2500"	"PAIRED"	"RANDOM PCR"	"TRANSCRIPTOMIC"	"WT_0h_1"	"ILLUMINA"	"SRP199142"	"2019-05-22T00:00:00"	"3989"	"300"	"10489"	"Plant"	""	"3"	"0.92"	"1"	"0.76"	"1"
"SRR9117223"	"0.759"	"PRJNA544406"	"SAMN11835503"	"Oryza sativa Japonica Group cultivar:Nipponbare Raw sequence reads"	"Seed early germination(0h-8h)"	""	"SRS4813000"	"RNA-Seq"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"SRX5891278"	"Wild type"	"Oryza sativa Japonica Group"	"139.69172"	"35.6895"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [139.69172, 35.6895], ""geo_loc_name"": [""139.69172"", ""35.6895""]}"	""	""	""	""	"seed"	"tissue"	"seed"	"BTO_0001226"	"313"	"603891"	"6106"	"71129105"	"39"	"9632868"	"2268"	"422936301"	"Illumina HiSeq 2500"	"PAIRED"	"RANDOM PCR"	"TRANSCRIPTOMIC"	"WT_0h_1"	"ILLUMINA"	"SRP199386"	"2019-05-24T00:00:00"	"3989"	"300"	"10489"	"Plant"	""	"3"	"0.76"	"1"	"0.52"	"0.76"
"SRR12373915"	"0.75"	"PRJNA650393"	"SAMN15704871"	"MethylC-capture sequencing of control, osteoporotic, and Astragalus polysaccharides (APS)-treated osteoporotic SD rats"	"SD rats were intramuscular injected with dexamethasone to induce osteoporosis, and treated with APS. Then, colonic epithelia of control, osteoporotic and APS-treated osteoporotic rats were collected for MethylC-capture sequencing .Overall design: examination of DNA methylation in colonic epithelia of  three groups of rats"	""	"SRS7133826"	"Bisulfite-Seq"	"GEO"	"SRX8872890"	"GSM4708360"	"Rattus norvegicus"	""	""	""	""	""	""	""	""	"colon"	"tissue"	"colon"	"BTO_0000269"	""	""	""	""	"37"	"228220602"	"1896"	"9234872350"	"HiSeq X Ten"	"PAIRED"	"RANDOM"	"GENOMIC"	""	"ILLUMINA"	"SRP275606"	"2023-08-03T00:00:00"	"18872"	"300"	"47721"	""	""	"0"	""	""	""	""
"SRR23991384"	"0.745"	"PRJNA949617"	"SAMN33950790"	"Lack of strong innate immune reactivity renders macrophages alone unable to control productive Varicella-Zoster Virus infection in an isogenic human iPSC-derived neuronal co-culture model."	"With Varicella-Zoster Virus (VZV) being an exclusive human pathogen, human induced pluripotent stem cell (hiPSC)-derived neural cell culture models are an emerging tool to investigate VZV neuro-immune interactions. Using a compartmentalized hiPSC-derived neuronal model allowing axonal VZV infection, we previously demonstrated that paracrine interferon (IFN)-α2 signalling is required to activate a broad spectrum of interferon-stimulated genes able to counteract a productive VZV infection in hiPSC-neurons. In this new study, we now investigated whether innate immune signalling by VZV-challenged macrophages was able to orchestrate an antiviral immune response in VZV-infected hiPSC-neurons. In order to establish an isogenic hiPSC-neuron / hiPSC-macrophage co-culture model, hiPSC-macrophages were generated and characterised for phenotype, gene expression, cytokine production and phagocytic capacity. Even though immunological competence of hiPSC-macrophages was shown following stimulation with the VZV mimic poly(dA:dT) or treatment with IFN-α2, hiPSC-macrophages in co-culture with VZV-infected hiPSC-neurons were unable to mount an antiviral immune response capable of suppressing a productive neuronal VZV infection. Subsequently, a comprehensive RNA-Seq analysis confirmed the lack of strong immune responsiveness by hiPSC-neurons and hiPSC-macrophages upon, respectively, VZV infection or challenge. This may suggest the need of other cell types, like T-cells or other innate immune cells, to (co-)orchestrate an efficient antiviral immune response against VZV-infected neurons.Overall design: We generated bulk RNA-seq samples from both hiPSC-neurons and hiPSC-macrophages, stimulated with the pro-inflammatory pdAT or cell-free VZV-eGFP/ORF23."	"PubMed:37287975"	"SRS17157681"	"RNA-Seq"	"VACCINE AND INFECTIOUS DISEASE INSTITUTE (VAXINFECTIO), UNIVERSITY OF ANTWERP"	"SRX19795259"	"GSM7120161"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"32"	"1269172"	"720"	"46152614"	"32"	"5770990"	"371"	"214160078"	"NextSeq 500"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	"GSM7120161"	"ILLUMINA"	"SRP429741"	"2023-04-19T00:00:00"	"275"	"149"	"619"	""	""	"0"	""	""	""	""
"SRR9118240"	"0.745"	"PRJNA543970"	"SAMN11793467"	"Mamestra brassicae Transcriptome or Gene expression"	"Transcriptional study of Mamestra brassicae during feeding on different host plants to study the differential gene expression while coping with a myriad of plant defences."	"PMC:9448971"	"SRS4813962"	"RNA-Seq"	"WAGENINGEN UNIVERSITY & RESEARCH"	"SRX5892277"	"Bra35-ZMA03"	"Mamestra brassicae"	"4.90787"	"52.36993"	"geo_loc_name"	"{""geo_loc_name_sam"": [4.90787, 52.36993], ""geo_loc_name_country_calc"": [""4.90787"", ""52.36993""]}"	""	""	""	""	""	""	""	""	"259"	"799141"	"9946"	"75088899"	"42"	"9623009"	"2784"	"423223311"	"Illumina HiSeq 4000"	"PAIRED"	"RANDOM PCR"	"TRANSCRIPTOMIC"	"Bra35"	"ILLUMINA"	"SRP199429"	"2022-09-13T00:00:00"	"4656"	"300"	"12135"	"Invertebrate"	"2019-03-24"	"3"	"0.86"	"0.97"	"0.74"	"0.86"
"SRR8185392"	"0.736"	"PRJNA505094"	"SAMN10410722"	"De Novo Assembly and Characterization of the Transcriptome of Gentiana waltonii Burk."	"Gentiana waltonii is an important medicinal herb in China. We present sequence and transcript data for the root, stem, leaf and flower transcriptome of G. waltonii, obtained using the Illumina HiseqXTen."	""	"SRS4039694"	"RNA-Seq"	"SHANGHAI UNIVERSITY OF TCM"	"SRX5005358"	"CG"	"Gentiana waltonii"	"116.38765"	"39.90657"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name"": [""116.38765"", ""39.90657""]}"	""	""	""	""	""	""	""	""	"187"	"785202"	"5359"	"68274486"	"44"	"6474947"	"2441"	"295366227"	"HiSeq X Ten"	"PAIRED"	"PCR"	"TRANSCRIPTOMIC"	"CG3"	"ILLUMINA"	"SRP168540"	"2018-11-14T00:00:00"	"2091"	"300"	"6618"	"Plant"	""	"4"	"0.85"	"1"	"0.66"	"0.87"
"SRR11053594"	"0.727"	"PRJNA605798"	"SAMN14079310"	"Cytomegalovirus whole genome sequencing"	"Studying congenital transmission of CMV"	"PMC:7806273"	"SRS6127562"	"WGS"	"UNIVERSITY COLLEGE LONDON"	"SRX7703486"	"CMV-14_4"	"Cytomegalovirus"	""	""	""	""	""	""	""	""	""	""	""	""	"203"	"198122"	"16362"	"29801772"	"115"	"988199"	"926"	"69993063"	"Illumina MiSeq"	"PAIRED"	"Hybrid Selection"	"GENOMIC"	"14-6W-BM"	"ILLUMINA"	"SRP247983"	"2020-12-31T00:00:00"	"269"	"404"	"503"	"MIGS.vi, MIGS/MIMS/MIMARKS.human-associated"	""	"0"	""	""	""	""
"ERR2027264"	"0.713"	"PRJEB21685"	"SAMEA104153401"	"Whole genome sequencing of sputum to identify drug resistant Mycobacterium tuberculosis compared to MGIT sequencing."	"Whole genome sequencing (WGS) of Mycobacterium tuberculosis from culture is being adopted into routine diagnostic workflows. Previous attempts to sequence M. tuberculosis directly from sputa tended not provide sufficient genomic data. However, we have previously shown a successful method for capturing M. tuberculosis DNA directly from sputum samples and another recent study has shown adequate genome recovery after the removal of human DNA from the sample. Our study shows that WGS of Mycobacterium tuberculosis direct from diagnostic sputum samples using target enrichment can generate antimicrobial resistance profiles faster than MGIT culture WGS, and phenotypic testing. The success of sequencing can be predicted by semi-quantitative molecular and microscopy methods already widely used in TB laboratories. We have also shown that if only information on possible resistance mutations are required, an even faster, cheaper method can be employed to enrich only those regions of interest. As methods of sequencing M. tuberculosis directly from clinical samples are refined, it will provide a faster time to result than sequencing from culture. Direct sputum sequencing also has the potential to improve detection of minority resistance mutations and mixed infections."	"PMC:6062781,9241777"	"ERS1812419"	"WGS"	"UNIVERSITY COLLEGE LONDON"	"ERX2086416"	"SAMEA104153401"	"Mycobacterium tuberculosis"	"-0.12721"	"51.50643"	"geo_loc_name"	"{""INSDC center name"": [-0.13466, 51.52462], ""geo_loc_name_country_calc"": [""-0.12721"", ""51.50643""]}"	""	""	""	""	""	""	""	""	"161"	"168364"	"18352"	"12861359"	"46"	"1129403"	"927"	"53778864"	"NextSeq 550"	"PAIRED"	"RANDOM"	"GENOMIC"	"unspecified"	"ILLUMINA"	"ERP023961"	"2017-09-07T00:00:00"	"201"	"350"	"359"	""	""	"6"	"0.78"	"1"	"0.54"	"0.78"
"SRR11219025"	"0.713"	"PRJNA609403"	"SAMN14251963"	"The Value of High-throughput Sequencing in the Diagnosis of Infectious Diseases of the Central Nervous System"	"Metagenomic Next-Generation Sequencing for Diagnosis of Infectious Encephalitis and Meningitis"	""	"SRS6241870"	"WGS"	"CHINESE PLA GENERAL HOSPITAL"	"SRX7831325"	"17S0836761"	"Human alphaherpesvirus 3"	"116.38"	"39.54"	"lat_lon"	"{""geo_loc_name"": [116.38765, 39.90657], ""geo_loc_name_sam"": [116.38765, 39.90657], ""geo_loc_name_country_calc"": [""116.38765"", ""39.90657""]}"	"host_disease"	"encephalitis meningitis viral encephalitis"	"viral encephalitis"	"DOID_646"	""	""	""	""	"185"	"3988"	"1510"	"568747"	"82"	"64655"	"809"	"4220808"	"Ion Torrent Proton"	"SINGLE"	"RANDOM"	"METAGENOMIC"	"17S0836761"	"ION_TORRENT"	"SRP251386"	"2020-03-03T00:00:00"	"22"	"82"	"29"	"Pathogen.cl"	"2017-08-01"	"1"	"0.71"	"0.71"	"0.71"	"0.71"
